ts_s,ts_ms,Sensor1_raw,Sensor2_raw,Sensor3_raw,Sensor4_raw,Sensor5_raw,Sensor6_raw,Sensor7_raw,Sensor8_raw,Sensor9_raw,Sensor10_raw
15442,15442324,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.75,27.0
15443,15442539,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.75,27.0
15443,15442830,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.75,27.0
15443,15443130,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15443,15443429,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15444,15443632,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15444,15443833,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15444,15444034,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15444,15444356,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15445,15444557,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15445,15444878,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15445,15445178,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15445,15445379,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15446,15445580,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15446,15445901,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15446,15446102,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15446,15446334,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15447,15446536,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15447,15446762,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15447,15447062,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15447,15447325,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15448,15447526,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15448,15447738,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15448,15447975,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15448,15448175,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15448,15448375,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15449,15448675,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15449,15448975,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15449,15449174,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15449,15449375,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15450,15449686,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15450,15449900,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15450,15450101,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15450,15450403,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15451,15450703,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15451,15451015,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15451,15451325,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15452,15451528,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15452,15451739,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15452,15451966,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15452,15452273,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15453,15452503,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15453,15452763,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15453,15453066,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15453,15453308,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15454,15453510,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15454,15453711,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15454,15453911,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15454,15454111,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15454,15454322,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15455,15454603,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15455,15454903,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15455,15455115,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,27.0
15455,15455416,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,27.0
15456,15455627,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,27.0
15456,15455929,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,27.0
15456,15456139,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,27.0
15456,15456361,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,27.0
15457,15456652,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,27.0
15457,15456952,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15457,15457263,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15458,15457573,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15458,15457876,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15458,15458086,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15458,15458286,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15458,15458489,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15459,15458701,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15459,15459104,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15459,15459345,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15460,15459556,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15460,15459796,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15460,15460124,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15460,15460335,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15461,15460546,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15461,15460853,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15461,15461265,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15462,15461566,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15462,15461767,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15462,15462180,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15463,15462633,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15463,15463003,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15463,15463305,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15464,15463606,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15464,15463820,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15464,15464121,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15464,15464332,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15465,15464634,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15465,15464947,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15465,15465250,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15466,15465559,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15466,15465761,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15466,15465972,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15466,15466276,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15467,15466584,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15467,15466884,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,27.0
15467,15467086,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,27.0
15467,15467290,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,27.0
15467,15467491,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,27.0
15468,15467692,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,27.0
15468,15467916,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,27.0
15468,15468118,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,27.0
15468,15468347,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,27.0
15469,15468548,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,27.0
15469,15468748,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,27.0
15469,15469048,26.5,26.75,26.25,26.5,26.5,26.75,26.5,26.5,26.5,27.0
15469,15469258,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15470,15469550,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15470,15469771,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15470,15469972,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15470,15470262,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15470,15470475,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15471,15470776,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15471,15471076,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.75,27.0
15471,15471395,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.75,27.0
15472,15471595,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.75,27.0
15472,15471807,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.75,27.0
15472,15472103,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.75,27.0
15472,15472416,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.75,27.0
15473,15472660,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.75,27.0
15473,15472960,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15473,15473160,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15473,15473361,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15474,15473562,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15474,15473762,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15474,15473963,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15474,15474263,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15474,15474465,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15475,15474773,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15475,15475087,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15475,15475388,26.5,27.0,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15476,15475689,26.5,27.0,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15476,15476109,26.5,27.0,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15476,15476309,26.5,27.0,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15477,15476510,26.5,27.0,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15477,15476711,26.5,27.0,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15477,15477011,26.5,27.0,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15477,15477220,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15477,15477431,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15478,15477633,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15478,15477843,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15478,15478056,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15478,15478257,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15478,15478448,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15479,15478669,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15479,15478971,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15479,15479273,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15480,15479585,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15480,15479815,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15480,15480105,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15480,15480326,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15481,15480538,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15481,15480814,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15481,15481114,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15481,15481323,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15482,15481533,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15482,15481776,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15482,15482039,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15482,15482383,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15483,15482593,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15483,15482893,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15483,15483113,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15483,15483376,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15484,15483687,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15484,15483887,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15484,15484107,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15484,15484309,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15485,15484510,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15485,15484712,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15485,15485033,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15485,15485244,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.75,27.0
15485,15485445,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.75,27.0
15486,15485656,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.75,27.0
15486,15485937,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.75,27.0
15486,15486149,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.75,27.0
15486,15486370,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.75,27.0
15487,15486570,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.75,27.0
15487,15486775,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.75,27.0
15487,15487075,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.75,27.0
15487,15487294,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15488,15487505,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15488,15487707,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15488,15487908,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15488,15488129,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15488,15488339,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15489,15488543,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15489,15488746,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15489,15489046,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15489,15489280,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15490,15489532,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15490,15489762,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15490,15489962,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15490,15490162,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15490,15490362,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15491,15490573,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15491,15490774,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15491,15491074,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15491,15491273,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15491,15491473,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15492,15491675,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15492,15491875,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15492,15492076,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15492,15492285,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15492,15492496,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15493,15492696,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15493,15492996,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15493,15493309,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15494,15493522,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15494,15493824,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15494,15494125,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.75,27.0
15495,15494640,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.75,27.0
15495,15494940,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15495,15495250,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15495,15495450,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15496,15495651,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15496,15495972,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15496,15496204,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15496,15496406,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15497,15496607,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15497,15496907,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15497,15497108,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15497,15497319,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15498,15497609,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15498,15497819,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15498,15498021,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15498,15498233,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15498,15498453,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15499,15498659,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15499,15498959,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.75,27.0
15499,15499252,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.75,27.0
15499,15499487,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.75,27.0
15500,15499783,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.75,27.0
15500,15500016,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.75,27.0
15500,15500217,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.75,27.0
15500,15500480,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.75,27.0
15501,15500699,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.75,27.0
15501,15500999,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15501,15501299,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15502,15501603,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15502,15501804,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15502,15502005,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15502,15502220,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15502,15502422,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15503,15502644,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15503,15502944,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15503,15503243,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15503,15503444,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15504,15503648,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15504,15503854,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15504,15504164,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15504,15504366,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15505,15504566,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15505,15504874,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15505,15505187,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15505,15505488,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15506,15505721,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15506,15505921,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15506,15506125,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15506,15506418,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15507,15506672,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15507,15506972,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15507,15507183,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15507,15507435,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15508,15507745,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15508,15507948,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15508,15508258,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15508,15508458,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15509,15508660,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15509,15508973,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15509,15509284,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15510,15509506,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15510,15509798,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15510,15510098,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15510,15510305,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15511,15510625,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15511,15510940,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15511,15511221,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15511,15511421,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15512,15511626,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15512,15511827,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15512,15512038,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15512,15512349,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15513,15512552,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15513,15512863,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15513,15513163,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15513,15513372,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15514,15513584,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15514,15513885,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15514,15514198,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15515,15514500,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15515,15514703,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15515,15515003,26.5,26.75,26.25,26.5,26.5,26.75,26.75,26.5,26.5,27.0
15515,15515204,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15515,15515405,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15516,15515608,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
15516,15515951,26.5,26.75,26.25,26.5,26.25,26.75,26.75,26.5,26.5,27.0
